ELEMENT_GLOBAL_ID	SIMGLOBAL_ID	SIMNOTE
688089	683682	is more mesic, occurring on mid to lower slopes and is more topographically isolated from fire; it burns less frequently, thus having much more <i>Fagus grandifolia</i> and <i>Ilex opaca</i>, and less <i>Quercus falcata</i> and <i>Quercus stellata</i>.
685310	684618	may replace <i>Ruppia</i>-dominated communities if salinity decreases.
687966	687951	
683736	689251	
687167	685725	is a related, drier forest.
688242	688749	is a variant from the Interior Low Plateau of Tennessee.
687666	688660	possibly affected by disturbance?
687666	684675	less wet than CEGL007705 and CEGL004006.
683736	685727	is a mesophytic, mixed cove forest with a lusher, richer herb layer and lacking a substantial component of <i>Quercus rubra</i>.
687508	683408	
684868	683508	with greater <i>Liquidambar</i> and <i>Quercus</i> dominance (as opposed to <i>Nyssa</i>), overlapping in range
685825	684404	
685667	686297	is associated with smaller streams in the Cumberland Plateau from Virginia south possibly to Tennessee.
689906	686685	of Upper East Gulf Coastal Plain of Alabama.
689862	687167	is slightly less mesic.
687248	683458	
689285	683458	
686756	689404	
688971	685257	the "Tiak Glade" of Oklahoma is similar but seasonally wet.
687178	687179	is the more boreal cedar type, lacking northern hardwood associates.
688684	687178	
686634	690049	limestone-dolostone cliffs that contain substantial cover >10% of white cedar.
687799	683077	
686709	689044	
689486	686037	is a pure evergreen cedar swamp type.
683609	689283	more eastern and montane in distribution.
684156	685169	from areas to the east and north.
685169	684156	related forest of the Tennessee Nashville Basin.
684808	684730	
688482	684621	is a more dry-mesic and diverse forest found to the south.
685739	686328	a presumably wetter (or longer hydroperiod) flatwoods forest of the region.
685739	687282	although dominated by <i>Quercus phellos</i> is much drier.
686573	689612	to the south in Virginia.
687311	684003	a later-successional bottomland association.
721861	683724	structurally and functionally similar but has very different and distinctive herbaceous components.
721865	683835	occurs much further south within the natural range of <i>Pinus taeda</i>.
721865	683601	known east of the Mississippi River on more xeric substrates.
721865	689582	occurs primarily in the Atlantic Coastal Plain and adjacent portion of the East Gulf Coastal Plain; examples appear to be less rich and found on sandier soils.
721881	689630	of more southerly loess bluffs.
721881	683102	is found farther south; its stands include <i>Magnolia grandiflora</i>, typically in the subcanopy.
683102	721881	
686907	686945	
686907	686566	
686907	686692	
687651	689647	
728588	688738	
728588	685145	
683991	684864	
688297	686226	
685110	683097	
685110	689288	
683307	689143	
683307	684975	
728610	688733	relationship between these is unclear, but they could be very similar.
688676	685067	
685067	688676	
686436	689024	
728627	689099	
728627	687584	
728627	684518	
689099	728627	
689099	685067	
728642	684860	
728642	685134	
728642	688750	
728642	687288	
728649	684860	
728649	686076	
728649	685134	
728649	688750	
728649	687288	
728657	685296	
728657	685688	
728663	685296	
728663	685688	
728663	683467	
728669	684073	
728669	684797	
728669	689951	
689987	685838	
684004	690016	
684004	683215	
683268	683369	
688089	688976	is an early successional, mesic to dry mixed forest; it type is usually silviculturally managed and site prepped, and contains less diverse herbaceous and canopy strata due to the soil disturbance during site preparation and the ongoing silvicultural disturbance.
685156	684421	southern analogue of CEGL006336; is more diverse and occupies soils with slightly higher base status. <i>Quercus velutina</i> is not as characteristic of this type. A number of southern herbs such as <i>Aristolochia serpentaria</i> are not found in CEGL006336; northern species such as <i>Corylus cornuta, Vaccinium angustifolium</i>, and <i>Aralia nudicaulis</i> are not found in CEGL008475.
684944	684630	of rich granite in the lower Piedmont, primarily deciduous.
685741	689217	
687730	687228	
685747	689218	Both of these associations occur on high-elevation boulderfields and have much species overlap, including many constant and dominant species, but CEGL008504 is geographically restricted to the Central Appalachians, is much less species-rich, and lacks all of the Southern Appalachian species found in CEGL006124.
684280	686934	montane oak/heath vegetation occupying similar habitats in the Central Appalachians; less floristically diverse and completely lacking <i>Fagus grandifolia</i> and Piedmont species.
685620	683624	
684075	688038	a wetter seepage type.
688038	684075	a drier type.
689158	684753	a drier grassland type in the same area.
684753	685697	in the Coosa Valley of Georgia.
687941	686708	develops when stands develop typical two-layered structure with well-developed subcanopy.
683735	687784	
689630	688053	occurs on less well-developed loess, with lower abundance of <i>Quercus pagoda, Arundinaria gigantea, Cystopteris protrusa</i>, and <i>Thelypteris kunthii</i>.
684143	684529	of the East Gulf Coastal Plain.
720797	688747	has similar species composition but occurs in the West Gulf Coastal Plain.
720797	687597	has similar species composition but occurs in the West Gulf Coastal Plain.
684529	684143	found west of the Mississippi River, generally lacks <i>Oxydendrum</i> and possibly other species.
720826	683346	found west of the Mississippi River.
720833	688926	of the West Gulf Coastal Plain.
688120	686767	on different soils (more information needed).
683601	720797	with shortleaf pine much more dominant.
684348	690075	supports a significant pine component.
684348	688189	on more acidic substrates, lacks species affiliated with circumneutral conditions.
683215	690016	
690016	683215	
728681	684158	
728681	683491	
683491	686361	
728694	686447	
686448	689544	forb species indicative of mesic situations are consistently abundant and dominant while graminoid species are in low amounts.
686448	689273	graminoid species are consistently in high abundance while forb species, though usually present, are in low amounts.
689294	687681	
728713	689345	
728727	683655	
684443	728727	
728744	728737	is distinguished by having a tall-forb component.
728737	728744	
728762	686435	dominance of <i>Arctostaphylos uva-ursi</i> with only traces of grasses and forbs.
728767	686435	
728767	728762	
728762	728767	
728773	728762	
728773	728767	
728773	686435	dominance of <i>Arctostaphylos uva-ursi</i> with only traces of grasses and forbs.
689809	683411	
683411	689809	
728752	728788	
684916	688675	
684916	688268	
684916	689355	
728821	687537	northern; at high elevations at the southern edge of its range.
728821	686512	of the Southern Appalachians.
728821	683617	occurs on submesic sites.
728821	686143	occurs on subxeric sites.
688268	684410	
688268	683677	
688268	688675	
689535	689528	
689535	683533	
688437	685116	
686132	687624	
686178	683733	
686178	683450	
687484	687485	is closely related.
729658	686442	
690099	684210	
686154	690099	
686154	686523	
689729	690099	
688117	688433	
688117	683112	
730682	688491	
730698	689423	
730698	688805	
730698	689032	
689048	688459	
689048	683690	
689048	689243	
730731	683984	
730738	683984	
730738	730731	
730746	730738	
730746	730731	
730746	683984	
730738	730746	
690085	686880	
683814	686880	
683814	690036	
683814	686111	
683814	685985	
683814	686449	
688658	683814	
688658	690085	
685640	683990	
685640	684712	
685640	687437	
685640	688296	
730760	685802	
730760	685069	
730765	687438	
730765	690088	
730765	689192	
730765	684713	
683984	730738	
683984	730746	
683984	730731	
730731	730738	
730731	730746	
687597	720797	analogous type from the East Gulf Coastal Plain.
689092	685712	lacks substantial, natural pine component.
689092	687110	lacks substantial, natural pine component.
730817	685569	
730817	684860	
730833	686742	
730833	687544	
730833	688430	
730842	686742	
730842	688430	
730842	687544	
689997	686097	
730852	687735	
730852	683260	
730852	686742	
730852	687544	
730859	686622	
730859	684069	
730859	689154	
730859	685295	
730859	688378	
730859	687544	
730859	687735	
730859	683260	
730859	686742	
730866	687735	
730866	689997	
730946	685569	
730946	686076	
730946	730907	
730946	728642	
728642	730946	
728663	730946	
728649	730946	
730817	730946	
730825	730946	
730859	730946	
688910	688360	
688910	685004	
688910	687334	
688910	686486	
685636	689868	
683349	687709	
687145	688264	
730957	685885	somewhat similar pools of the Gulf Coastal Plain.
730957	683813	somewhat similar pools of the Gulf Coastal Plain.
730957	684722	is a somewhat related pool of the northern Coastal Plain.
730957	689453	appears to be a very broadly defined association usually of other settings but which could potentially be construed as overlapping this association concept.
730957	685066	appears to be a very broadly defined association usually of other settings but which could potentially be construed as overlapping this association concept.
730873	730842	
730873	686742	
730886	689236	
730886	686522	
730886	688072	
730886	684796	
730893	687735	
730893	689997	
730900	730907	
730900	686620	
730900	685913	
730900	689154	
730900	686949	
730900	689309	
730907	730946	
730907	684860	
